Product,Price per Unit,Units Sold,Total Sales,Timestamp
Vegetables,9.44,78,736.13,2024-11-27 10:33:28
Bread,19.64,45,883.76,2024-11-27 10:33:28
Bread,23.0,23,528.96,2024-11-27 10:33:28
Vegetables,6.34,77,488.41,2024-11-27 10:33:28
Milk,15.12,13,196.6,2024-11-27 10:33:28
Eggs,6.07,98,595.16,2024-11-27 10:33:28
Eggs,11.37,81,920.85,2024-11-27 10:33:28
Rice,31.75,93,2952.56,2024-11-27 10:33:28
Rice,23.41,33,772.6,2024-11-27 10:33:28
Milk,18.92,87,1645.96,2024-11-27 10:33:28
Fruits,20.86,65,1356.09,2024-11-27 10:33:28
Rice,48.07,39,1874.72,2024-11-27 10:33:28
Bread,27.96,6,167.75,2024-11-27 10:33:28
Rice,49.74,23,1144.04,2024-11-27 10:33:28
Rice,24.92,90,2243.11,2024-11-27 10:33:28
Fruits,21.81,75,1636.07,2024-11-27 10:33:28
Milk,21.57,69,1488.1,2024-11-27 10:33:28
Rice,38.58,19,732.93,2024-11-27 10:33:28
Eggs,7.51,86,645.5,2024-11-27 10:33:28
Bread,20.58,22,452.87,2024-11-27 10:33:28
Bread,28.82,89,2564.54,2024-11-27 10:33:28
Milk,13.07,90,1176.6,2024-11-27 10:33:28
Bread,23.96,4,95.86,2024-11-27 10:33:28
Fruits,28.33,38,1076.61,2024-11-27 10:33:28
Rice,44.83,72,3227.6,2024-11-27 10:33:28
Rice,21.5,45,967.66,2024-11-27 10:33:28
Eggs,10.3,23,236.87,2024-11-27 10:33:28
Fruits,20.33,76,1544.95,2024-11-27 10:33:28
Rice,31.88,41,1307.22,2024-11-27 10:33:28
Vegetables,30.94,1,30.94,2024-11-27 10:33:28
Eggs,10.55,92,970.82,2024-11-27 10:33:28
Vegetables,38.09,34,1294.91,2024-11-27 10:33:28
Milk,14.53,37,537.45,2024-11-27 10:33:28
Vegetables,10.4,18,187.14,2024-11-27 10:33:28
Eggs,5.26,38,199.82,2024-11-27 10:33:28
Eggs,11.9,63,749.63,2024-11-27 10:33:28
Eggs,6.75,41,276.83,2024-11-27 10:33:28
Bread,15.05,95,1429.58,2024-11-27 10:33:28
Vegetables,12.71,57,724.26,2024-11-27 10:33:28
Rice,34.2,74,2530.99,2024-11-27 10:33:28
Bread,29.27,41,1199.99,2024-11-27 10:33:28
Rice,49.82,62,3089.12,2024-11-27 10:33:28
Milk,12.82,62,794.64,2024-11-27 10:33:28
Vegetables,32.49,29,942.12,2024-11-27 10:33:28
Bread,26.5,34,900.87,2024-11-27 10:33:28
Rice,25.49,25,637.27,2024-11-27 10:33:28
Eggs,11.81,50,590.51,2024-11-27 10:33:28
Fruits,25.33,4,101.31,2024-11-27 10:33:28
Milk,12.98,19,246.62,2024-11-27 10:33:28
Rice,34.62,21,727.06,2024-11-27 10:33:28
Eggs,9.12,65,592.81,2024-11-27 10:33:28
Vegetables,24.11,40,964.22,2024-11-27 10:33:28
Vegetables,29.36,61,1791.09,2024-11-27 10:33:28
Vegetables,29.89,30,896.61,2024-11-27 10:33:28
Vegetables,27.97,68,1901.99,2024-11-27 10:33:28
Bread,24.43,4,97.73,2024-11-27 10:33:28
Milk,19.18,7,134.26,2024-11-27 10:33:28
Eggs,9.47,66,625.2,2024-11-27 10:33:28
Fruits,16.48,33,543.93,2024-11-27 10:33:28
Vegetables,13.05,56,730.73,2024-11-27 10:33:28
Rice,47.73,92,4391.2,2024-11-27 10:33:28
Milk,13.18,93,1225.76,2024-11-27 10:33:28
Rice,20.85,92,1917.99,2024-11-27 10:33:28
Fruits,47.79,18,860.3,2024-11-27 10:33:28
Vegetables,24.65,8,197.22,2024-11-27 10:33:28
Rice,38.18,17,648.99,2024-11-27 10:33:28
Eggs,11.04,14,154.51,2024-11-27 10:33:28
Eggs,11.13,43,478.46,2024-11-27 10:33:28
Rice,30.14,15,452.11,2024-11-27 10:33:28
Bread,26.44,57,1507.2,2024-11-27 10:33:28
Rice,23.28,41,954.66,2024-11-27 10:33:28
Fruits,39.16,98,3837.56,2024-11-27 10:33:28
Fruits,17.82,39,695.0,2024-11-27 10:33:28
Eggs,8.28,49,405.91,2024-11-27 10:33:28
Bread,16.92,98,1658.45,2024-11-27 10:33:28
Milk,10.68,2,21.37,2024-11-27 10:33:28
Rice,28.58,37,1057.61,2024-11-27 10:33:28
Vegetables,38.54,71,2736.36,2024-11-27 10:33:28
Bread,15.48,40,619.08,2024-11-27 10:33:28
Rice,44.93,29,1303.1,2024-11-27 10:33:28
Bread,24.57,74,1818.41,2024-11-27 10:33:28
Rice,45.0,59,2654.98,2024-11-27 10:33:28
Fruits,24.95,53,1322.2,2024-11-27 10:33:28
Bread,23.09,61,1408.4,2024-11-27 10:33:28
Vegetables,14.93,3,44.79,2024-11-27 10:33:28
Fruits,43.42,36,1563.02,2024-11-27 10:33:28
Fruits,40.86,71,2901.01,2024-11-27 10:33:28
Fruits,31.77,6,190.65,2024-11-27 10:33:28
Milk,23.31,42,979.04,2024-11-27 10:33:28
Rice,40.68,75,3050.87,2024-11-27 10:33:28
Eggs,10.64,55,585.19,2024-11-27 10:33:28
Milk,14.72,44,647.61,2024-11-27 10:33:28
Eggs,7.11,87,618.79,2024-11-27 10:33:28
Eggs,7.52,41,308.24,2024-11-27 10:33:28
Vegetables,21.6,44,950.24,2024-11-27 10:33:28
Eggs,8.11,43,348.83,2024-11-27 10:33:28
Eggs,5.2,77,400.3,2024-11-27 10:33:28
Fruits,32.68,22,719.0,2024-11-27 10:33:28
Bread,22.82,48,1095.24,2024-11-27 10:33:28
Bread,27.49,36,989.8,2024-11-27 10:33:28
Vegetables,17.36,79,1371.48,2024-11-27 10:33:28
Fruits,41.99,21,881.86,2024-11-27 10:33:28
Rice,20.76,21,436.03,2024-11-27 10:33:28
Bread,23.98,98,2350.04,2024-11-27 10:33:28
Rice,22.66,87,1971.15,2024-11-27 10:33:28
Bread,22.68,5,113.41,2024-11-27 10:33:28
Rice,47.5,94,4465.33,2024-11-27 10:33:28
Rice,34.42,77,2650.02,2024-11-27 10:33:28
Rice,42.6,37,1576.31,2024-11-27 10:33:28
Eggs,11.41,83,947.4,2024-11-27 10:33:28
Rice,26.56,46,1221.62,2024-11-27 10:33:28
Bread,15.39,56,861.98,2024-11-27 10:33:28
Bread,23.59,54,1273.98,2024-11-27 10:33:28
Rice,21.35,36,768.42,2024-11-27 10:33:28
Milk,17.34,2,34.69,2024-11-27 10:33:28
Fruits,25.56,70,1789.11,2024-11-27 10:33:28
Eggs,11.8,41,483.79,2024-11-27 10:33:28
Vegetables,21.93,17,372.77,2024-11-27 10:33:28
Vegetables,7.05,37,260.67,2024-11-27 10:33:28
Vegetables,39.42,95,3745.29,2024-11-27 10:33:28
Bread,17.61,35,616.27,2024-11-27 10:33:28
Fruits,36.88,99,3650.77,2024-11-27 10:33:28
Eggs,8.39,97,813.67,2024-11-27 10:33:28
Eggs,9.64,51,491.51,2024-11-27 10:33:28
Bread,22.79,99,2255.73,2024-11-27 10:33:28
Bread,16.99,33,560.81,2024-11-27 10:33:28
Milk,11.44,94,1075.44,2024-11-27 10:33:28
Bread,22.74,36,818.59,2024-11-27 10:33:28
Fruits,11.48,56,643.01,2024-11-27 10:33:28
Eggs,11.08,20,221.65,2024-11-27 10:33:28
Fruits,11.61,71,824.12,2024-11-27 10:33:28
Fruits,42.87,57,2443.38,2024-11-27 10:33:28
Rice,32.78,96,3146.69,2024-11-27 10:33:28
Eggs,6.0,29,173.99,2024-11-27 10:33:28
Eggs,8.54,73,623.16,2024-11-27 10:33:28
Fruits,44.44,43,1910.9,2024-11-27 10:33:28
Rice,46.72,85,3970.99,2024-11-27 10:33:28
Eggs,10.49,39,409.21,2024-11-27 10:33:28
Milk,11.89,88,1045.97,2024-11-27 10:33:28
Fruits,25.26,84,2121.43,2024-11-27 10:33:28
Fruits,26.16,94,2459.42,2024-11-27 10:33:28
Vegetables,13.06,6,78.35,2024-11-27 10:33:28
Bread,18.81,60,1128.4,2024-11-27 10:33:28
Bread,18.76,91,1706.84,2024-11-27 10:33:28
Rice,32.06,91,2917.37,2024-11-27 10:33:28
Rice,31.56,91,2871.99,2024-11-27 10:33:28
Milk,15.93,24,382.21,2024-11-27 10:33:28
Rice,43.29,29,1255.52,2024-11-27 10:33:28
Vegetables,28.55,7,199.88,2024-11-27 10:33:28
Eggs,11.11,62,688.53,2024-11-27 10:33:28
Fruits,34.62,38,1315.67,2024-11-27 10:33:28
Vegetables,20.19,25,504.84,2024-11-27 10:33:28
Rice,31.6,7,221.2,2024-11-27 10:33:28
Fruits,18.09,83,1501.59,2024-11-27 10:33:28
Milk,13.06,52,679.06,2024-11-27 10:33:28
Fruits,23.46,63,1478.27,2024-11-27 10:33:28
Rice,20.71,20,414.26,2024-11-27 10:33:28
Bread,22.38,85,1902.32,2024-11-27 10:33:28
Vegetables,37.25,13,484.28,2024-11-27 10:33:28
Vegetables,10.98,3,32.95,2024-11-27 10:33:28
Vegetables,16.74,57,953.93,2024-11-27 10:33:28
Vegetables,19.39,64,1240.95,2024-11-27 10:33:28
Eggs,7.85,28,219.88,2024-11-27 10:33:28
Bread,15.01,72,1080.4,2024-11-27 10:33:28
Eggs,5.29,53,280.49,2024-11-27 10:33:28
Rice,28.83,53,1528.15,2024-11-27 10:33:28
Bread,27.8,31,861.74,2024-11-27 10:33:28
Milk,21.15,23,486.44,2024-11-27 10:33:28
Eggs,11.46,15,171.93,2024-11-27 10:33:28
Milk,24.28,59,1432.54,2024-11-27 10:33:28
Rice,43.3,81,3507.04,2024-11-27 10:33:28
Bread,21.47,29,622.71,2024-11-27 10:33:28
Fruits,16.66,87,1449.62,2024-11-27 10:33:28
Eggs,10.85,63,683.37,2024-11-27 10:33:28
Rice,31.6,78,2465.15,2024-11-27 10:33:28
Eggs,6.41,27,173.07,2024-11-27 10:33:28
Rice,49.98,7,349.84,2024-11-27 10:33:28
Fruits,28.11,6,168.65,2024-11-27 10:33:28
Rice,40.25,13,523.22,2024-11-27 10:33:28
Bread,19.71,37,729.43,2024-11-27 10:33:28
Bread,27.95,31,866.3,2024-11-27 10:33:28
Fruits,21.88,45,984.6,2024-11-27 10:33:28
Milk,18.77,84,1577.02,2024-11-27 10:33:28
Eggs,10.39,44,457.16,2024-11-27 10:33:28
Bread,16.8,76,1277.16,2024-11-27 10:33:28
Eggs,8.29,8,66.34,2024-11-27 10:33:28
Eggs,8.92,39,347.95,2024-11-27 10:33:28
Fruits,41.51,42,1743.4,2024-11-27 10:33:28
Vegetables,22.16,55,1218.9,2024-11-27 10:33:28
Bread,21.19,88,1864.97,2024-11-27 10:33:28
Bread,29.65,61,1808.51,2024-11-27 10:33:28
Milk,13.03,12,156.36,2024-11-27 10:33:28
Fruits,42.3,53,2241.7,2024-11-27 10:33:28
Bread,16.23,67,1087.39,2024-11-27 10:33:28
Milk,15.78,91,1436.06,2024-11-27 10:33:28
Milk,11.59,1,11.59,2024-11-27 10:33:28
Fruits,41.41,30,1242.29,2024-11-27 10:33:28
Rice,49.25,49,2413.22,2024-11-27 10:33:28
Bread,22.67,6,136.05,2024-11-27 10:33:28
Rice,44.68,87,3887.44,2024-11-27 10:33:28
Milk,21.03,21,441.61,2024-11-27 10:33:28
Eggs,6.05,57,344.91,2024-11-27 10:33:28
Milk,19.21,80,1536.95,2024-11-27 10:33:28
Fruits,18.27,87,1589.16,2024-11-27 10:33:28
Eggs,10.4,16,166.46,2024-11-27 10:33:28
Eggs,9.58,93,890.98,2024-11-27 10:33:28
Milk,21.47,27,579.59,2024-11-27 10:33:28
Rice,42.21,86,3629.99,2024-11-27 10:33:28
Rice,35.84,31,1110.94,2024-11-27 10:33:28
Eggs,9.82,90,883.95,2024-11-27 10:33:28
Vegetables,11.71,22,257.71,2024-11-27 10:33:28
Bread,26.09,9,234.84,2024-11-27 10:33:28
Milk,23.56,30,706.69,2024-11-27 10:33:28
Fruits,49.93,92,4593.17,2024-11-27 10:33:28
Milk,11.9,44,523.66,2024-11-27 10:33:28
Vegetables,16.47,65,1070.25,2024-11-27 10:33:28
Rice,44.05,71,3127.63,2024-11-27 10:33:28
Eggs,5.47,85,464.81,2024-11-27 10:33:28
Bread,16.91,75,1268.06,2024-11-27 10:33:28
Vegetables,30.09,28,842.4,2024-11-27 10:33:28
Bread,17.42,55,958.18,2024-11-27 10:33:28
Fruits,17.72,51,903.91,2024-11-27 10:33:28
Rice,49.35,62,3059.44,2024-11-27 10:33:28
Vegetables,26.35,2,52.71,2024-11-27 10:33:28
Bread,26.3,100,2630.02,2024-11-27 10:33:28
Bread,29.81,70,2086.73,2024-11-27 10:33:28
Fruits,31.85,24,764.33,2024-11-27 10:33:28
Eggs,5.7,25,142.55,2024-11-27 10:33:28
Fruits,12.3,76,934.43,2024-11-27 10:33:28
Fruits,17.86,95,1697.07,2024-11-27 10:33:28
Milk,12.14,9,109.26,2024-11-27 10:33:28
Fruits,46.57,66,3073.31,2024-11-27 10:33:28
Rice,30.7,67,2057.06,2024-11-27 10:33:28
Fruits,26.81,4,107.24,2024-11-27 10:33:28
Rice,41.15,50,2057.57,2024-11-27 10:33:28
Bread,17.9,8,143.2,2024-11-27 10:33:28
Fruits,20.5,33,676.64,2024-11-27 10:33:28
Milk,13.62,41,558.62,2024-11-27 10:33:28
Fruits,44.89,22,987.52,2024-11-27 10:33:28
Eggs,10.97,8,87.76,2024-11-27 10:33:28
Bread,25.54,22,561.8,2024-11-27 10:33:28
Rice,47.42,100,4741.84,2024-11-27 10:33:28
Milk,22.71,10,227.1,2024-11-27 10:33:28
Vegetables,26.21,96,2516.62,2024-11-27 10:33:28
Rice,20.62,43,886.6,2024-11-27 10:33:28
Eggs,6.16,23,141.79,2024-11-27 10:33:28
Eggs,9.19,32,294.19,2024-11-27 10:33:28
Rice,30.08,24,722.0,2024-11-27 10:33:28
Fruits,19.88,4,79.54,2024-11-27 10:33:28
Eggs,7.8,32,249.48,2024-11-27 10:33:28
Fruits,42.03,77,3236.48,2024-11-27 10:33:28
Bread,15.39,16,246.27,2024-11-27 10:33:28
Rice,28.82,76,2190.55,2024-11-27 10:33:28
Rice,25.29,55,1391.08,2024-11-27 10:33:28
Vegetables,22.34,94,2100.3,2024-11-27 10:33:28
Milk,19.39,35,678.76,2024-11-27 10:33:28
Fruits,19.76,67,1323.83,2024-11-27 10:33:28
Rice,45.53,14,637.47,2024-11-27 10:33:28
Bread,16.36,4,65.42,2024-11-27 10:33:28
Milk,10.68,71,758.61,2024-11-27 10:33:28
Milk,18.28,65,1188.11,2024-11-27 10:33:28
Eggs,10.76,80,861.06,2024-11-27 10:33:28
Bread,17.48,8,139.8,2024-11-27 10:33:28
Bread,25.89,12,310.65,2024-11-27 10:33:28
Fruits,34.93,96,3353.18,2024-11-27 10:33:28
Fruits,28.64,60,1718.19,2024-11-27 10:33:28
Eggs,9.7,77,746.56,2024-11-27 10:33:28
Vegetables,17.38,94,1634.17,2024-11-27 10:33:28
Vegetables,35.66,42,1497.57,2024-11-27 10:33:28
Bread,19.38,19,368.27,2024-11-27 10:33:28
Rice,29.72,54,1605.12,2024-11-27 10:33:28
Bread,24.82,97,2407.48,2024-11-27 10:33:28
Fruits,45.25,17,769.32,2024-11-27 10:33:28
Rice,30.64,33,1011.04,2024-11-27 10:33:28
Eggs,6.44,39,251.02,2024-11-27 10:33:28
Bread,18.94,85,1609.54,2024-11-27 10:33:28
Bread,18.28,25,456.88,2024-11-27 10:33:28
Rice,47.97,11,527.72,2024-11-27 10:33:28
Milk,22.98,67,1539.39,2024-11-27 10:33:28
Bread,17.88,12,214.56,2024-11-27 10:33:28
Milk,21.23,92,1952.72,2024-11-27 10:33:28
Milk,15.36,66,1013.79,2024-11-27 10:33:28
Eggs,9.76,31,302.67,2024-11-27 10:33:28
Eggs,7.6,1,7.6,2024-11-27 10:33:28
Vegetables,25.74,48,1235.59,2024-11-27 10:33:28
Vegetables,30.78,100,3078.08,2024-11-27 10:33:28
Eggs,11.27,66,744.02,2024-11-27 10:33:28
Bread,25.48,73,1859.79,2024-11-27 10:33:28
Eggs,11.81,51,602.35,2024-11-27 10:33:28
Bread,23.28,20,465.66,2024-11-27 10:33:28
Fruits,34.18,98,3349.48,2024-11-27 10:33:28
Eggs,9.93,60,595.9,2024-11-27 10:33:28
Vegetables,34.79,62,2157.11,2024-11-27 10:33:28
Fruits,37.74,19,717.06,2024-11-27 10:33:28
Fruits,23.78,54,1284.35,2024-11-27 10:33:28
Bread,28.47,42,1195.7,2024-11-27 10:33:28
Eggs,6.58,10,65.77,2024-11-27 10:33:28
Eggs,9.17,61,559.54,2024-11-27 10:33:28
Bread,21.55,45,969.57,2024-11-27 10:33:28
Fruits,47.96,74,3549.17,2024-11-27 10:33:28
Eggs,7.5,9,67.53,2024-11-27 10:33:28
Milk,10.66,48,511.7,2024-11-27 10:33:28
Milk,17.03,23,391.72,2024-11-27 10:33:28
Rice,35.68,99,3532.4,2024-11-27 10:33:28
Bread,23.18,44,1019.96,2024-11-27 10:33:28
Vegetables,19.5,7,136.48,2024-11-27 10:33:28
Vegetables,13.29,19,252.42,2024-11-27 10:33:28
Bread,29.6,45,1332.09,2024-11-27 10:33:28
Bread,28.09,68,1910.04,2024-11-27 10:33:28
Fruits,28.41,95,2699.22,2024-11-27 10:33:28
Vegetables,5.07,23,116.7,2024-11-27 10:33:28
Bread,23.02,79,1818.67,2024-11-27 10:33:28
Rice,24.16,9,217.46,2024-11-27 10:33:28
Fruits,32.44,61,1978.61,2024-11-27 10:33:28
Eggs,9.8,38,372.26,2024-11-27 10:33:28
Eggs,7.26,18,130.73,2024-11-27 10:33:28
Rice,47.33,41,1940.39,2024-11-27 10:33:28
Fruits,18.7,88,1645.52,2024-11-27 10:33:28
Fruits,33.76,70,2363.4,2024-11-27 10:33:28
Eggs,5.55,93,515.85,2024-11-27 10:33:28
Rice,23.04,42,967.64,2024-11-27 10:33:28
Fruits,26.26,12,315.06,2024-11-27 10:33:28
Fruits,42.81,20,856.25,2024-11-27 10:33:28
Vegetables,30.85,97,2992.84,2024-11-27 10:33:28
Milk,23.72,25,593.02,2024-11-27 10:33:28
Fruits,21.84,15,327.61,2024-11-27 10:33:28
Eggs,11.2,71,795.23,2024-11-27 10:33:28
Vegetables,22.15,61,1351.03,2024-11-27 10:33:28
Fruits,20.97,19,398.46,2024-11-27 10:33:28
Rice,41.48,4,165.92,2024-11-27 10:33:28
Rice,26.93,29,780.87,2024-11-27 10:33:28
Eggs,7.85,82,643.55,2024-11-27 10:33:28
Milk,16.26,29,471.68,2024-11-27 10:33:28
Milk,10.31,57,587.53,2024-11-27 10:33:28
Bread,27.18,50,1358.89,2024-11-27 10:33:28
Vegetables,30.04,81,2433.6,2024-11-27 10:33:28
Milk,21.7,27,586.02,2024-11-27 10:33:28
Milk,16.65,31,516.26,2024-11-27 10:33:28
Bread,27.95,52,1453.32,2024-11-27 10:33:28
Milk,13.7,65,890.61,2024-11-27 10:33:28
Bread,19.97,45,898.72,2024-11-27 10:33:28
Rice,24.07,13,312.92,2024-11-27 10:33:28
Vegetables,24.87,90,2238.31,2024-11-27 10:33:28
Fruits,25.32,16,405.16,2024-11-27 10:33:28
Milk,14.93,95,1418.69,2024-11-27 10:33:28
Fruits,22.9,76,1740.74,2024-11-27 10:33:28
Fruits,38.12,6,228.7,2024-11-27 10:33:28
Bread,27.52,52,1431.11,2024-11-27 10:33:28
Milk,11.73,33,386.94,2024-11-27 10:33:28
Vegetables,16.62,67,1113.42,2024-11-27 10:33:28
Eggs,11.03,66,727.8,2024-11-27 10:33:28
Vegetables,20.86,55,1147.19,2024-11-27 10:33:28
Vegetables,9.62,31,298.26,2024-11-27 10:33:28
Fruits,34.67,17,589.38,2024-11-27 10:33:28
Vegetables,6.52,35,228.22,2024-11-27 10:33:28
Bread,15.09,59,890.14,2024-11-27 10:33:28
Fruits,27.27,31,845.24,2024-11-27 10:33:28
Milk,11.26,58,653.01,2024-11-27 10:33:28
Bread,16.43,11,180.71,2024-11-27 10:33:28
Fruits,27.32,33,901.56,2024-11-27 10:33:28
Rice,49.05,55,2697.71,2024-11-27 10:33:28
Eggs,5.76,53,305.33,2024-11-27 10:33:28
Vegetables,23.78,44,1046.2,2024-11-27 10:33:28
Vegetables,12.28,51,626.05,2024-11-27 10:33:28
Vegetables,24.28,73,1772.35,2024-11-27 10:33:28
Eggs,10.69,84,898.16,2024-11-27 10:33:28
Eggs,8.56,41,350.8,2024-11-27 10:33:28
Fruits,38.12,30,1143.72,2024-11-27 10:33:28
Eggs,10.84,18,195.13,2024-11-27 10:33:28
Eggs,6.26,6,37.55,2024-11-27 10:33:28
Fruits,34.82,76,2646.16,2024-11-27 10:33:28
Rice,33.98,60,2038.8,2024-11-27 10:33:28
Rice,42.6,33,1405.74,2024-11-27 10:33:28
Eggs,10.56,89,939.9,2024-11-27 10:33:28
Vegetables,9.58,75,718.43,2024-11-27 10:33:28
Vegetables,27.16,49,1331.07,2024-11-27 10:33:28
Milk,21.59,65,1403.58,2024-11-27 10:33:28
Rice,32.59,47,1531.59,2024-11-27 10:33:28
Milk,13.67,31,423.87,2024-11-27 10:33:28
Eggs,6.51,10,65.12,2024-11-27 10:33:28
Vegetables,29.04,46,1335.96,2024-11-27 10:33:28
Fruits,29.14,49,1427.77,2024-11-27 10:33:28
Bread,19.16,91,1743.59,2024-11-27 10:33:28
Fruits,25.66,96,2463.4,2024-11-27 10:33:28
Rice,43.18,71,3065.78,2024-11-27 10:33:28
Vegetables,26.09,45,1174.05,2024-11-27 10:33:28
Eggs,11.05,47,519.42,2024-11-27 10:33:28
Fruits,11.33,19,215.2,2024-11-27 10:33:28
Rice,42.22,80,3377.79,2024-11-27 10:33:28
Bread,21.83,100,2183.03,2024-11-27 10:33:28
Milk,10.73,46,493.53,2024-11-27 10:33:28
Eggs,5.88,86,505.89,2024-11-27 10:33:28
Rice,42.14,42,1769.68,2024-11-27 10:33:28
Vegetables,10.01,39,390.51,2024-11-27 10:33:28
Bread,25.23,33,832.66,2024-11-27 10:33:28
Eggs,9.32,97,903.82,2024-11-27 10:33:28
Rice,25.45,50,1272.46,2024-11-27 10:33:28
Milk,24.64,31,763.85,2024-11-27 10:33:28
Milk,16.59,51,845.91,2024-11-27 10:33:28
Fruits,18.46,64,1181.57,2024-11-27 10:33:28
Milk,15.75,79,1244.61,2024-11-27 10:33:28
Fruits,30.4,48,1459.27,2024-11-27 10:33:28
Eggs,6.88,3,20.64,2024-11-27 10:33:28
Fruits,22.74,81,1842.34,2024-11-27 10:33:28
Rice,46.41,61,2830.99,2024-11-27 10:33:28
Eggs,7.02,57,400.29,2024-11-27 10:33:28
Bread,15.78,2,31.57,2024-11-27 10:33:28
Bread,18.01,75,1350.46,2024-11-27 10:33:28
Bread,28.31,27,764.24,2024-11-27 10:33:28
Eggs,8.84,37,327.25,2024-11-27 10:33:28
Vegetables,39.85,82,3267.52,2024-11-27 10:33:28
Milk,22.74,71,1614.43,2024-11-27 10:33:28
Vegetables,37.4,15,560.94,2024-11-27 10:33:28
Fruits,17.39,99,1721.5,2024-11-27 10:33:28
Rice,44.09,5,220.45,2024-11-27 10:33:28
Rice,36.66,89,3262.43,2024-11-27 10:33:28
Fruits,25.43,94,2390.42,2024-11-27 10:33:28
Vegetables,16.03,21,336.57,2024-11-27 10:33:28
Milk,21.07,10,210.74,2024-11-27 10:33:28
Eggs,8.38,47,393.66,2024-11-27 10:33:28
Milk,12.54,32,401.22,2024-11-27 10:33:28
Milk,12.7,29,368.32,2024-11-27 10:33:28
Rice,34.07,84,2862.02,2024-11-27 10:33:28
Vegetables,27.03,43,1162.48,2024-11-27 10:33:28
Rice,31.35,40,1254.08,2024-11-27 10:33:28
Vegetables,38.18,68,2596.19,2024-11-27 10:33:28
Milk,18.27,90,1644.14,2024-11-27 10:33:28
Fruits,36.42,65,2367.19,2024-11-27 10:33:28
Eggs,11.0,89,979.06,2024-11-27 10:33:28
Rice,36.97,14,517.65,2024-11-27 10:33:28
Eggs,9.96,26,259.03,2024-11-27 10:33:28
Bread,15.26,84,1281.83,2024-11-27 10:33:28
Rice,46.28,70,3239.79,2024-11-27 10:33:28
Rice,28.58,97,2771.85,2024-11-27 10:33:28
Fruits,11.75,81,951.59,2024-11-27 10:33:28
Vegetables,30.93,49,1515.33,2024-11-27 10:33:28
Milk,11.37,46,523.24,2024-11-27 10:33:28
Vegetables,34.24,61,2088.9,2024-11-27 10:33:28
Vegetables,9.48,58,549.81,2024-11-27 10:33:28
Vegetables,23.78,73,1735.75,2024-11-27 10:33:28
Milk,24.77,100,2477.2,2024-11-27 10:33:28
Bread,24.58,12,294.92,2024-11-27 10:33:28
Bread,26.46,41,1084.71,2024-11-27 10:33:28
Rice,29.28,47,1376.35,2024-11-27 10:33:28
Vegetables,15.02,33,495.52,2024-11-27 10:33:28
Fruits,36.28,26,943.35,2024-11-27 10:33:28
Vegetables,31.19,73,2276.66,2024-11-27 10:33:28
Milk,17.39,8,139.15,2024-11-27 10:33:28
Eggs,10.23,61,623.78,2024-11-27 10:33:28
Vegetables,32.91,14,460.75,2024-11-27 10:33:28
Bread,15.73,13,204.47,2024-11-27 10:33:28
Eggs,7.63,43,328.24,2024-11-27 10:33:28
Rice,49.81,32,1594.06,2024-11-27 10:33:28
Bread,25.89,24,621.45,2024-11-27 10:33:28
Eggs,11.86,99,1173.92,2024-11-27 10:33:28
Eggs,9.09,39,354.35,2024-11-27 10:33:28
Rice,46.09,79,3641.34,2024-11-27 10:33:28
Fruits,10.67,65,693.47,2024-11-27 10:33:28
Bread,16.66,20,333.11,2024-11-27 10:33:28
Fruits,42.59,57,2427.35,2024-11-27 10:33:28
Bread,16.78,99,1660.8,2024-11-27 10:33:28
Bread,21.11,37,781.07,2024-11-27 10:33:28
Bread,23.2,37,858.29,2024-11-27 10:33:28
Fruits,30.57,36,1100.47,2024-11-27 10:33:28
Vegetables,15.04,35,526.25,2024-11-27 10:33:28
Rice,47.21,76,3588.21,2024-11-27 10:33:28
Milk,14.82,87,1289.37,2024-11-27 10:33:28
Milk,14.97,2,29.93,2024-11-27 10:33:28
Vegetables,20.3,56,1136.52,2024-11-27 10:33:28
Eggs,11.26,12,135.15,2024-11-27 10:33:28
Milk,14.48,17,246.1,2024-11-27 10:33:28
Eggs,9.57,29,277.48,2024-11-27 10:33:28
Vegetables,17.83,53,945.03,2024-11-27 10:33:28
Fruits,22.86,66,1508.45,2024-11-27 10:33:28
Fruits,32.73,41,1341.74,2024-11-27 10:33:28
Bread,20.0,66,1319.77,2024-11-27 10:33:28
Eggs,8.02,11,88.22,2024-11-27 10:33:28
Rice,25.77,75,1932.42,2024-11-27 10:33:28
Vegetables,28.11,66,1855.11,2024-11-27 10:33:28
Eggs,7.98,92,734.6,2024-11-27 10:33:28
Vegetables,20.88,83,1733.02,2024-11-27 10:33:28
Rice,45.3,42,1902.57,2024-11-27 10:33:28
Fruits,44.0,63,2772.07,2024-11-27 10:33:28
Vegetables,15.1,38,573.95,2024-11-27 10:33:28
Vegetables,9.52,79,751.71,2024-11-27 10:33:28
Milk,17.59,91,1601.08,2024-11-27 10:33:28
Milk,10.14,44,446.22,2024-11-27 10:33:28
Bread,24.4,98,2391.23,2024-11-27 10:33:28
Vegetables,39.02,78,3043.41,2024-11-27 10:33:28
Milk,11.59,95,1100.88,2024-11-27 10:33:28
Vegetables,9.9,79,781.72,2024-11-27 10:33:28
Bread,15.09,100,1508.63,2024-11-27 10:33:28
Milk,18.18,2,36.37,2024-11-27 10:33:28
Eggs,6.78,7,47.47,2024-11-27 10:33:28
Eggs,9.32,99,922.44,2024-11-27 10:33:28
Vegetables,25.93,4,103.71,2024-11-27 10:33:28
Rice,32.63,28,913.54,2024-11-27 10:33:28
